sleep_hours,study_hours,screen_time_hours,physical_activity_minutes,diet_quality,caffeine_intake,social_interaction,mood_rating,loneliness_score,stress_label
7.1352540318753155,3.5685903768764815,5.115342959635632,0.0,7,6,0,3,3,0
7.709246139110977,2.5200128405234166,7.31329515604192,33.05126877878373,9,6,4,7,0,0
7.439602631172918,7.527192692189515,9.388030659238765,46.5243866970615,6,2,5,5,3,0
5.3859266455733,8.0645321263164,11.634131698243083,0.0,8,7,3,7,2,0
8.879654572427505,5.659245641655362,5.647086422470239,5.060850984212621,3,2,4,10,1,0
7.077724301235618,6.574928403229904,4.031997648725413,68.95853265099105,3,1,10,2,3,0
5.1879091843613585,6.815102680600953,7.242460445974483,77.58400437150341,9,9,4,9,2,0
5.896930059568602,6.112230473145652,10.770951825467332,51.82713798028293,2,0,4,7,3,0
5.589467943011101,0.1736666481910003,9.937946004151502,31.23534211472702,4,3,1,8,7,0
5.039250384990263,9.309262852568875,7.441219912292859,9.043094060633855,8,3,9,4,2,0
3.8462628385158433,5.3559386152598005,8.82771050628508,20.088658637926912,4,8,10,5,7,0
3.0683553092400357,3.1232625171896293,10.944053070051712,18.779617202930787,7,5,6,8,5,0
6.815633249158991,7.337707063528391,3.804710773242952,34.2249893834658,4,8,4,1,10,0
6.425664237315282,3.548680280327604,0.0,26.30125920049977,8,4,3,6,5,0
3.248006765633545,4.0467155692287555,8.399092062078621,58.49703089073846,5,1,9,10,9,0
5.6532344921399345,8.080107961650157,1.2214988246952316,1.2597140070040354,9,10,2,1,10,0
4.802330257230347,6.168250575568078,1.2915307084078957,28.345258713656246,5,7,1,6,9,0
5.129777222158441,5.276484584977876,11.502649511385561,53.96219016299279,1,1,8,7,9,0
5.464710317071882,8.719438180964609,7.861314995323608,98.88950406688929,4,0,7,6,2,0
7.402718959218485,1.2947654614498805,6.155265313738053,30.28488456477694,9,9,8,10,3,0
8.562654602274588,6.346890921700159,7.50098622121884,22.710834848340514,6,4,4,6,8,0
8.169909004607531,3.41117540748946,6.132767605147041,41.63629251789729,10,6,8,1,3,0
3.5761475992710396,7.838923962735318,4.489195578641782,99.07776731592833,9,10,5,7,8,0
6.911634851618769,5.740748085639848,11.95537135460399,33.483407741292154,7,9,5,6,8,0
4.623348144046533,2.0659538861065485,8.309040160272032,18.658906368438746,9,1,0,2,3,0
4.489097176448658,9.433531804093155,7.050659577711758,28.98689866943591,6,3,8,9,8,0
7.789339494865267,3.819897702449162,1.2537491938070087,1.0233096589760464,4,2,1,9,0,0
7.708419071900709,2.076428624568364,3.4051372721801285,52.882709351392904,10,7,6,1,9,0
5.5105536257203624,6.83048883960208,4.432293226022292,23.343215087625097,7,0,9,2,3,0
6.647541254472136,4.809107735601455,3.788874615588723,11.440953050053288,7,3,2,6,7,0
10.507983452637848,8.35935443962672,1.7008912009034436,53.57137568252948,1,2,1,10,7,0
7.072743922862566,4.771243354850359,9.280561134679198,54.7670674435074,1,10,4,2,3,0
4.851907723788414,0.0,6.730294443666158,70.00148438380351,1,0,1,10,3,0
4.295262833444031,7.559629258107033,6.412114052355771,45.25289201936903,1,5,7,6,6,0
6.33355303110504,5.988487752296108,5.1747985520202056,45.60451020015137,7,7,2,6,0,0
6.645719960940294,5.011526576132985,11.667688282460261,35.87864197154094,1,2,6,3,8,0
5.569364618107988,6.316398350155605,10.196838513236042,78.46028031982618,3,3,1,4,2,0
7.914025114835736,4.578719458609274,2.743611856845968,4.815658925635049,2,8,6,7,2,0
7.6221815444633005,6.454521982968485,10.289204219276826,67.22374801143823,6,0,6,4,10,0
5.913605642469187,7.033879324653441,7.459784956703394,93.57483929253314,7,7,10,6,10,0
7.508476182725816,2.6092300119125165,9.08383053037917,31.35820610153444,3,9,5,5,7,0
5.839932787421996,7.006317520852969,5.597175513248214,55.26289529052629,1,3,0,2,4,0
8.921680647906893,4.126479064700027,10.653114983225391,72.71840647341341,3,2,5,5,3,0
7.458004136826337,5.894819551470989,6.906587209416385,21.951428712683885,4,0,9,8,7,0
6.626367072814095,1.0564092057887846,2.860901663138163,45.84718888817195,8,0,1,2,8,0
2.9718345150368317,2.205727687626787,6.087056570891433,58.12780757522964,3,9,9,7,7,0
8.163441904952464,8.893793687839526,0.9641828114058582,52.48810331586385,4,8,9,3,10,0
6.5826212529051125,7.089635411884231,10.705642573724475,12.773894085161547,8,0,2,2,3,0
8.301187877436044,0.0,12.141120916075945,81.34117771462786,10,2,3,6,3,0
6.6032771609249075,5.11753724932273,4.3897531343587275,58.89829158448923,4,5,8,9,0,0
8.74720738894402,7.061692307645368,4.483591291709002,38.128949651761154,6,10,0,3,2,0
6.86468240718401,2.4156170788317377,12.091729732644081,67.92386607019817,1,8,9,6,1,0
6.837210240537771,7.399340620819997,6.316034890338156,41.61798828291509,3,2,6,9,7,0
3.5234231106770015,3.7544521735366687,4.411310495391425,18.58730018006116,5,7,6,3,9,0
7.009756944515312,7.825513305056004,9.323690487703452,19.253681904726704,7,2,0,3,9,0
8.27484063671432,1.278544049496852,5.969454598923058,83.27326551888537,6,8,1,9,6,0
8.108553699874665,3.4268822688863567,5.168834433579571,47.10384706745721,10,2,2,3,10,0
9.1763224896393,1.6391706071447016,7.638485826183784,33.699396211404505,1,8,2,8,8,0
4.878640819939597,0.7379763254899201,7.555995988669263,0.0,10,10,9,6,10,0
5.850276845627423,6.498374452321383,15.880802797758639,21.458233670158766,3,2,1,4,7,1
7.179917485160306,4.4743907159424925,5.597323901482515,2.9571029760256593,10,3,5,8,5,0
6.086358293347732,0.5765223227777145,5.700697032057755,67.05788176628738,5,3,10,1,10,0
5.0064233973963725,7.661149493890489,5.942536757245315,49.83385162750373,5,5,0,9,6,0
3.897226291073091,5.5778073309373895,7.202946643216337,19.844363907573147,3,4,9,2,2,0
4.919631414909107,3.0443693286747235,6.84178226775698,62.94187964041158,1,1,2,4,4,0
8.203908511707274,4.611876039715397,5.535955926571823,92.64857777964352,2,3,2,8,0,0
8.80652185330285,1.9162368450988976,2.754146626552267,15.803065641218243,10,2,3,2,0,0
5.911934061414068,6.319313755500771,5.787181260816793,14.39562573270485,1,8,7,4,3,0
7.4176478854146035,3.5134000632951876,1.532240205078291,47.85979957692095,10,6,7,3,6,0
2.899623702756385,7.469108767197887,1.2121942812399453,93.01952778604905,9,9,1,1,7,0
7.343140316619154,2.8777525103012085,5.677073363485254,1.7872673329197468,1,8,4,7,0,0
7.5476921841237745,9.937842888606164,3.8217202481380332,67.97728149343402,10,1,10,6,4,0
5.187908265922204,6.642665993819591,5.618819225112913,4.5730608039215355,2,4,10,9,2,0
7.756739616761998,5.909535155963069,4.463987548938054,19.451816103330277,10,2,10,8,4,0
8.219682287011013,4.2422730968378,8.349481077539412,33.734660108562224,4,9,10,4,4,0
9.561099690044053,3.9044411821254705,2.949499315162904,23.285899617885644,5,6,5,2,5,0
7.43005162014039,3.850697369195484,2.9091709941692288,60.94412382752546,1,2,2,3,9,0
5.33580835339301,0.0,8.761098086403592,24.27028430891808,2,1,4,8,0,0
8.938178063319562,2.89703007565401,7.625871503469464,45.72062949225068,9,0,1,10,0,0
10.116381527680446,8.126739496203722,5.8071920863219475,49.65568455836456,2,2,3,4,9,0
1.266978397642334,3.07639610302887,4.584700696428667,2.0786091650373493,9,7,5,9,3,0
8.522765635421987,5.991689882726832,8.092553021313186,69.83442464018219,4,1,6,3,3,0
5.3912135238070835,4.885702537502748,7.560940062525602,98.85886214371075,5,0,3,7,4,0
7.41657485457263,9.406212334410238,4.311956604864289,2.356939178217722,2,2,5,9,8,0
8.984846075162082,3.430829920503,5.10166447793019,44.04366076787075,3,1,0,7,10,0
6.261499093841437,2.6318459483146217,0.6026104762828002,25.407712821648623,1,10,1,9,7,0
5.1230188546491835,3.5190541679255856,1.9414145283089015,17.253094542717534,7,8,10,8,8,0
5.763504003623071,7.636205265604289,6.757407547079979,98.71669521476045,9,7,5,7,8,0
6.862496927694452,5.785937193776839,4.74320230446906,82.4108681622594,10,8,4,7,9,0
8.285264854846616,6.539284465304439,0.3319254457666636,76.29192585644475,3,2,2,3,10,0
8.091298418515615,4.733012690538273,1.9985648009477055,0.0,3,9,6,1,9,0
7.302306448955651,2.4571043561785193,8.46756997184154,66.8817701950693,4,2,3,9,4,0
8.634793022364546,2.674811182042283,6.445107138708182,53.50868603448216,5,4,3,10,9,0
3.569106143147388,11.819243706938853,8.561059298205262,36.684682333778795,5,4,8,8,5,0
4.479019284308405,3.536067699900653,8.298711565723057,37.30786475351878,2,1,10,2,2,0
5.741460036193965,1.3176599501471218,2.359760593968627,34.76855802922647,8,5,2,7,1,0
6.488078770939403,3.5336482092514343,9.726237179724713,4.58045572214737,5,5,0,8,4,0
8.104154825431571,6.792040830654223,2.3574389181746924,23.17190257388028,4,6,6,9,1,0
5.430103211148584,5.8685868768360425,13.365041844670667,35.7746674931175,10,1,2,10,4,0
9.281492690031227,7.785669547895097,3.3728336585993195,71.12838826716612,4,1,1,8,10,0
7.401758873889441,12.835874903374988,11.537298657992531,6.726363475064446,4,8,0,3,0,0
2.988242697043284,6.572930985404144,6.001414105224836,14.263436668141253,10,1,3,9,2,0
6.641356756237004,7.7864439532758185,7.993988469299965,33.482743682783585,3,10,8,6,7,0
6.1698958066690714,4.854965576330063,13.597475888103927,78.79597623745913,2,2,9,3,7,0
7.306333145854224,4.766236991370854,9.80242433195736,76.21400760495351,9,0,0,5,9,0
5.322865305185014,5.893001028277862,0.0,8.538418464126817,8,9,9,10,7,0
9.123674250200077,8.055615565654591,6.600035941330117,19.51862715994155,4,0,2,2,10,0
6.185148099625301,6.087201423995787,9.287165061221918,19.05280766220942,10,5,10,1,4,0
5.354088382037152,7.195044842541471,9.18663020645053,33.27464867545626,1,10,9,7,2,0
7.206199426127393,1.4502259372858086,0.2967079181821344,40.89901210449652,10,4,1,7,8,0
4.542992214565864,6.499154418714909,11.27289174865982,14.637267455252228,3,9,0,1,1,1
7.972504810152275,5.230111771795395,9.337548916414104,43.41873171656331,7,0,8,9,3,0
7.155300129938004,0.8170284822155622,7.893723871094771,0.0,4,6,4,3,3,0
8.192577579710285,5.23092913711385,8.417410759227106,62.34001546291648,3,2,1,1,4,0
8.551965104679669,1.3483726224680188,4.205181842936503,3.9137261170915494,1,9,1,10,6,0
8.029065649439062,5.081470432717613,5.203677656588995,30.812700785226742,3,8,4,9,5,0
4.9094268695163645,5.538616394584117,10.096190989717112,41.43592293834894,8,6,6,3,9,0
6.959063190167867,2.158106944733854,6.461346164870605,83.56916543107025,5,1,6,4,1,0
9.418699664573804,5.704842071773319,10.372918392728785,74.92203586082846,5,6,1,10,7,0
10.475270403755356,5.304620721177581,8.251049553125437,46.33892095537308,10,10,0,4,2,0
10.77773626853995,8.675147469250561,7.769625009720487,51.37078774838527,4,2,10,10,2,0
5.842304085634975,3.1521083176227913,12.198344108002658,69.67760406332154,10,9,6,8,3,0
8.460633485169367,5.761920977311588,7.269788145195173,1.5223222950428834,6,7,6,10,4,0
7.594992107333043,6.9440116940478855,9.881170400837611,59.17383667258949,5,0,0,2,9,0
10.47862014635268,5.129261218121176,8.96302561921712,66.9845598792733,2,1,5,8,9,0
6.627195135485196,8.457055813405049,5.274983052789518,30.97762613126924,2,0,5,1,3,0
2.5996232462700113,5.72749621624295,6.999827437731904,34.418240621981084,8,3,8,4,6,0
8.877682992930321,6.196347873747641,10.159844747575045,72.01369398964128,9,8,2,4,2,0
8.652151003371692,4.852543293117959,10.378620781894831,17.463866858814097,6,9,5,5,10,0
2.5152193047553983,1.0809950501234624,5.042671395137518,18.3251960345911,8,1,9,1,7,0
5.711253588319046,1.9953559747605558,5.092253325818952,5.979944172533706,10,7,2,6,3,0
8.548416699417999,5.86471973602698,7.478114567159821,20.8270918165772,5,1,5,6,10,0
7.987166832843791,4.059473917258464,6.5154803489791835,69.51580289381633,6,2,3,6,2,0
4.755626411919335,5.802787946768504,4.2640855178523225,26.812690812442842,10,5,4,7,2,0
6.9543434301232026,3.6129960764407123,9.396250722243817,55.29926003795876,7,5,8,4,9,0
6.236096574116482,5.077464179235136,11.032352038191277,59.54722775782511,1,6,2,6,6,0
4.342575914067811,7.865310390023951,3.542711744249434,88.31893357921493,4,5,0,2,4,0
5.988884424472404,4.097815945511357,6.022557030974712,0.0,4,3,2,9,4,0
8.242820404341595,9.476361808264949,3.7229613236648573,60.388550995185796,6,6,1,5,0,0
4.685601556289535,7.241031611838187,6.278115049512451,5.169457432360183,8,9,5,7,2,0
6.651914487972655,3.760650273060211,4.5089406585702605,79.04455958268719,2,3,5,9,1,0
3.578664503241311,3.4337828382714357,8.19326118299804,65.23481706655485,10,0,9,2,8,0
5.917700782225204,6.077828806783622,8.410227722101517,1.5648461535352638,9,7,6,1,5,0
7.279005690579759,7.168084351191234,9.2571825342661,28.59374928022843,2,4,5,4,6,0
6.815950436036708,6.408595313866998,4.563995786532885,0.0,4,4,6,3,0,0
5.209025985492202,3.434309367959161,0.45647270502677983,18.837808718135854,2,4,1,2,10,0
5.038755643192654,4.928813826917198,7.377444482531516,28.59081277731781,5,10,1,9,6,0
6.614980168017397,7.01630330364928,6.5533362833976545,69.22570208505668,4,5,3,1,10,0
5.122693823682226,4.083862436366686,3.984258392317973,35.803224008027776,2,3,7,6,7,0
7.518980016349407,7.3928281600847505,8.604891015228128,0.1187303566137885,3,0,1,7,1,0
8.369915798325113,3.235661633761416,11.401735621284063,0.0,9,6,4,10,1,0
6.951123585182817,3.518061067732776,0.0,60.941611054338054,8,9,4,2,8,0
8.998240763918615,5.963803228224869,4.589714757086128,0.0,2,9,7,5,2,0
5.285978949026038,5.991591178483196,8.578279200458551,0.0,1,1,1,4,5,0
4.944633632611292,7.4928752605395665,5.107115088581492,0.0,7,0,1,4,9,0
4.212873302683681,2.4211821958384308,9.75160440604024,52.84655153634731,5,2,7,1,8,0
3.18842763910002,5.4983809211121315,6.156173911037149,102.6340441058885,10,5,0,6,2,0
5.984338397552573,1.8969530106940642,1.4630556054300925,9.33243359854664,9,5,0,8,1,0
9.641382713161619,8.243789018326929,2.946010283298694,18.072618814672126,5,0,4,5,3,0
6.708007536064449,5.322240863413497,3.676038301702224,21.364097201255223,4,10,0,8,3,0
5.874447549472529,1.3181716180214447,5.985617847283487,92.8901874981659,5,9,4,4,10,0
5.170408439515217,4.573987165422741,3.9867354285037435,78.05687213739094,7,4,4,1,7,0
7.763843302615855,7.241020101935872,11.823388838973665,75.2769936173136,7,2,3,8,4,0
5.863194210963535,3.1651841125282933,8.957429580942913,60.390994246933914,9,6,7,7,9,0
5.173004389385893,9.021431145033663,2.998935186300576,58.24993758216064,1,10,0,9,7,0
5.439376455065315,6.044570497558835,7.44042667317671,1.0069714207875364,3,7,3,9,10,0
5.589448977274746,5.222137725338368,3.4269413566892415,0.0,1,1,10,1,10,0
4.398519650883477,2.611140885807204,9.7232312094212,13.862963186185294,6,0,4,1,9,0
9.364241193486565,5.982890625119311,5.922558174996973,63.3046042819154,4,6,7,9,6,0
6.0301674444238085,5.272221378875994,7.5823947627986135,81.16783427860398,8,9,5,9,9,0
6.682473711053187,9.010507123251692,5.771429240289309,56.225658181431065,8,4,8,5,0,0
8.344894627610966,1.3310723884673825,1.7507080781601516,53.631458224050604,5,4,2,5,8,0
6.734526016541846,2.487363392781026,3.1443432156552937,54.80971052219805,4,7,0,5,7,0
5.573391552877315,4.731591201628295,1.137722024317915,66.9922564116354,8,5,5,6,9,0
5.605587393545395,6.2577994126102485,3.4279147506856535,12.337236996033173,3,1,1,7,6,0
7.477276051331979,3.3561978732155042,8.732003899979542,5.0900460193367465,1,10,7,8,7,0
7.724392516306778,6.027391856041524,6.0660134204361045,96.26515150923726,7,10,4,10,2,0
7.407237678542741,6.081481692244628,7.251622511285238,28.971435202975922,7,7,5,10,3,0
6.118832923047188,6.530809583054598,10.830024924583087,71.82216273091139,8,6,10,9,3,0
8.44288687167839,8.925487774025566,4.471137589267574,35.547758033315965,7,2,0,10,2,0
5.755876415771458,6.683636198224669,6.4323372485834,37.58388435923852,4,5,8,10,1,0
9.042094907646899,7.74181890245824,5.395184920539914,38.22066961556978,7,4,8,9,8,0
8.461752033152898,4.2231991480024975,6.6862630408495365,35.94743650744052,8,7,1,10,5,0
3.896805092253524,2.2650242717397857,6.164876867705766,22.307609826895156,4,1,3,3,1,0
6.8230446569607475,3.6561184812742464,6.679188418577949,13.409027652320336,9,7,6,9,8,0
8.7624083098424,7.1484194299701365,8.589156851754817,31.901275267577574,5,0,9,4,4,0
8.68695123120072,3.8209472094543298,7.7854005109998905,19.972734711901282,9,7,8,9,0,0
5.366148338792736,5.95482591193787,10.718420281000244,61.20887782643731,8,2,2,7,6,0
6.885626062649096,2.5811115301937675,11.32894447808605,24.46005518315361,4,0,7,9,9,0
7.2515056887335705,2.035985363208885,7.210756974433943,32.897264786077685,5,4,0,2,0,0
5.881537042899998,3.919062870568543,6.050702233468263,19.156893319617012,1,2,6,1,5,0
7.421878789050675,4.8150665363248875,6.080371392067686,21.23874681330736,7,1,3,2,5,0
7.128390004960743,7.6735331167121865,3.5307270375849793,0.34396982389401387,5,7,7,1,10,0
9.449840734128472,4.451738432795977,7.024089194908584,47.528907022745436,7,6,7,1,1,0
8.057756530702399,5.0681203123300405,3.3716267462444165,19.701817299501574,4,2,3,10,6,0
5.904203930594632,2.347643267520829,8.907244854826091,7.198141595185149,7,10,2,3,0,0
9.227471649370322,6.481052371604688,6.730331944228422,15.434738513346343,10,0,3,10,3,0
10.909716784922416,7.655233504329268,8.965658031619949,12.486041693349232,6,9,7,10,9,0
7.859627859900759,5.908393658419488,5.701922215523297,35.40777520355819,2,9,9,8,9,0
8.234053273328833,0.8607414215836027,6.1264952239521415,0.0,7,9,7,10,3,0
7.046774026051876,6.2573165030626114,4.552753431218164,26.899840971283936,2,3,8,5,0,0
6.720530519419956,1.8120629365990455,7.9798699254037055,73.45469195387315,1,1,9,10,0,0
7.327780553092291,3.2624205331187897,7.092449050527824,1.256657004940692,10,3,5,6,3,0
5.218806190136971,3.695981792501966,7.3014529690506205,46.786035613026925,6,9,10,8,5,0
7.441815507224901,8.583667585257269,5.449703902300337,19.2415268901825,8,9,0,3,1,0
4.321583939730186,6.295159971372443,6.762330021726499,45.70232010349905,8,10,2,6,4,0
6.1649177081106705,2.399139673985396,12.768514343943657,96.73192464696956,6,5,0,3,2,0
9.062084281520987,5.274639756248373,8.548471033783887,34.67090246669801,9,10,4,3,10,0
9.809061182045877,8.130500928445297,8.436971909686488,22.539358574316033,8,3,10,4,9,0
6.174138406016008,2.2951358643396462,6.830485424658082,91.06772596198314,9,4,8,1,7,0
7.086429109870886,2.2326158362754467,7.833733656285913,19.3427350527407,1,8,7,10,5,0
4.453061835462115,7.399171927709958,3.362222344340287,30.181389811010064,10,4,4,2,2,0
6.065262127673878,5.509950568322513,6.5225477350933065,40.966447119331995,2,8,3,1,9,1
6.660476310616604,0.8338404152008136,4.042831814433432,66.20309828190939,7,7,5,8,3,0
7.323029138583693,5.510384955638672,7.412150795489176,10.609322731864346,5,10,9,3,8,0
6.385059093172756,4.81938463400815,5.535598158275519,35.56539563145008,6,8,6,1,7,0
7.758992821346562,7.201860447409947,10.807066857909048,45.44539975797952,9,10,10,4,7,0
5.862931288285369,4.66367181661245,4.622775941411366,60.005162977973924,5,6,9,1,8,0
4.662599099059,8.282769209493846,3.556094469981458,32.41937264251958,3,0,3,2,2,0
6.821144687399759,7.381674024908959,11.541768088889388,40.114741132613936,10,3,6,8,6,0
7.738796228455918,5.311664167751513,9.219558965054006,59.3988748754397,1,1,1,8,7,0
5.827472357886224,5.757266221796719,7.746117967265835,53.73016867093701,4,8,9,2,4,0
7.081516554958875,8.408431479698049,6.0493424223962595,49.11024486026659,6,1,3,10,0,0
8.404331739824965,3.2042232608663337,7.360509219792455,52.76446237706937,6,2,3,5,3,0
5.105156526937827,4.7542732457025805,13.49819649827577,22.22433264129685,1,9,3,5,7,1
5.786838449873485,7.347348870697612,6.321713248013893,23.72450690706693,6,8,9,4,0,0
7.03841066398366,5.893487132558919,3.1420580218796914,64.36312625387568,9,2,0,4,5,0
2.733452451568769,5.453729989103457,2.633525514689926,65.7079934155275,8,0,6,10,2,0
7.090200349472978,4.82315749009143,10.863684653568045,18.38426027647832,1,8,8,7,10,0
6.124583153851319,2.1935926177670866,0.0,41.61497019664279,7,5,3,1,9,0
5.8015689108815,7.149242031216695,1.7910092036925782,10.655311140597068,2,0,1,7,10,0
9.23797230042723,3.897652954495249,5.549204022404982,48.333885527956326,10,9,7,4,6,0
5.433392603034174,7.934472008346143,2.1164354709262976,54.6036198532156,1,10,0,8,7,0
7.690557544538591,2.9366683058142584,3.0302772466068197,30.66373934601122,4,5,3,10,6,0
5.2338226691046135,6.130135311734356,2.7501166525991323,45.66488837317731,4,1,1,9,3,0
8.487604262354717,4.3128291530867315,3.951805304729175,48.788510481737035,10,2,2,1,9,0
5.702012737266478,8.97205457747221,3.961025155368148,37.04819748957404,4,7,8,6,4,0
9.089050096253933,5.737572648154598,4.751630911850101,71.30345894408623,7,5,9,5,7,0
6.4259367164668015,5.01108159717547,4.631180786245177,10.652161273530293,9,1,6,7,9,0
4.89481218449936,4.255811748058566,3.55973545240472,41.10734349126857,10,7,0,9,9,0
7.044636240107825,5.632809613298874,7.5404152804367195,26.856955641819688,5,3,8,10,2,0
6.052263812689306,4.677531223249143,6.135708676610009,22.900338063526263,7,2,3,8,4,0
7.777839240597087,2.0360514802888745,7.739511105320107,16.074560277294374,4,9,2,3,5,0
9.383373387697201,4.711919894735367,10.427222169295247,65.87578785326161,4,4,9,7,8,0
10.152484305392605,8.323037690142643,5.797441130855985,41.0038005457752,6,0,1,6,9,0
7.0208586182188375,1.7795748170852659,5.202820864430363,21.585990428802393,1,2,1,8,8,0
7.728802948894421,4.64542520161701,7.9834082492627765,31.47958131971057,6,0,6,5,5,0
8.60312906167982,3.256944526490375,10.81618280223049,59.03267893703004,2,4,0,7,3,0
5.967413518361747,3.8600315124467173,0.4782622856931553,55.845280276145076,8,5,0,9,7,0
8.815750498328928,3.4568366655998517,7.558259630375249,0.0,2,2,9,10,6,0
4.714940614088286,8.515872161811854,5.843096709281598,0.0,1,0,7,7,8,0
9.681590960554107,5.783550987064761,7.763281095718457,102.86044731654346,6,4,5,9,7,0
6.791867536965326,4.882170650930268,2.7283683663386156,59.93318728158685,3,10,10,4,6,0
6.017394188651487,6.340934511644275,5.663701834193856,21.043983445570362,8,6,2,5,4,0
5.122316264605718,2.0644071427120836,11.868432620163052,0.0,8,2,5,10,8,0
5.754462275625768,0.0,1.426078272030205,78.60010529552545,10,7,5,10,8,0
3.254496375995828,2.3285294899331257,6.989605515171748,77.72129271140786,4,3,2,9,1,0
4.917123240835694,4.680247425890652,4.684427052155604,2.1570013881767807,8,5,3,4,7,0
5.898349136960122,5.027131087214686,3.916830187385758,3.7063566020751963,10,9,7,6,5,0
6.737380203370424,5.988114155886431,12.466650251852885,0.0,9,8,4,8,7,0
4.171466919475419,1.0499334906963647,3.2850722148345386,5.7993006670487475,4,9,6,8,4,0
5.740269757605308,5.197475885894161,3.184775771163699,17.404900452941323,8,2,4,3,1,0
9.423310871178568,10.789210799227824,2.288200619283532,28.956705431759744,2,0,5,5,7,0
7.849121480517726,5.805043765522722,7.107373985266297,0.0,5,6,9,3,3,0
5.887019757227284,5.466977807644772,7.280140651289493,40.66966675618134,7,8,0,4,6,0
5.453902492871528,7.625551439981221,15.176108881839486,25.153463906063045,5,6,1,7,9,1
6.804322727450743,1.3429626440398374,4.10232873831472,81.94171784952535,4,6,7,6,1,0
7.7988713452350185,8.246273396003263,12.095886954188614,43.285674746475244,1,3,5,1,2,0
10.132873215846315,7.22627402449811,8.123647486595994,20.06752061279894,8,7,10,4,2,0
9.131907777804216,5.921011576651209,6.015656497828138,69.73870153472545,7,1,1,5,1,0
5.549296031788049,10.040218780753982,7.2975647415725575,0.0,8,4,4,2,2,0
6.082625008788002,4.231685382833951,4.638048725975478,51.88010474872526,4,0,0,9,8,0
10.482950108242136,2.92842354701368,8.330517617711857,53.70001037688472,3,0,2,10,8,0
7.368849940742015,3.687796725013237,10.977082031548655,8.626492169785166,6,6,0,4,6,0
7.019746406161664,2.978972927989107,8.278686255388564,63.31132193201316,3,1,6,1,5,0
3.35846191482081,5.613132718696528,7.035272508608306,0.0,2,5,4,1,6,1
4.708261556215051,8.886037623766901,5.268417701734369,77.37368059144111,1,9,3,7,6,0
6.023441279903349,8.175170811234436,1.0704906344479257,86.32119576161404,5,8,6,5,4,0
4.543156110609967,5.575475068514764,6.85290810731013,61.91456459869478,10,4,7,8,0,0
7.1196807644157625,3.292420534228473,4.730809820543707,51.35500432083079,6,6,5,5,9,0
5.449821965704043,2.8168131290077163,2.653801502268942,20.558193823629836,3,7,8,2,4,0
6.354036344567131,9.32945811517343,12.160391969262864,30.760431350736916,7,0,0,5,4,0
6.7433678708161,4.937605629423497,5.831429384867842,62.34655323397499,2,0,9,4,6,0
6.045435159438066,6.82903618599223,7.3597281955468095,35.51178041146845,4,3,6,8,8,0
5.319076554434102,2.334043590465165,2.788556928154624,37.20213494381126,4,6,10,2,3,0
5.12924623193698,7.946131697324579,6.493501478891804,7.789359218635035,7,2,2,3,6,0
7.313583795464088,4.84554713605851,5.094870797730968,62.73949510575882,3,7,10,1,0,0
8.773539481715854,9.106417465451454,0.0,37.37185051080138,3,1,2,9,2,0
5.780862186006599,4.244271789811702,6.086176804018897,65.47773385289142,10,6,3,3,8,0
8.000329664081335,4.458441102477502,7.391234118466883,90.65924619512712,5,0,4,6,10,0
7.962177894268887,6.1411180723458605,9.710137332059706,31.011276097411226,1,7,1,3,5,0
8.327475704229084,2.8400675446424923,3.8244233858479544,42.06025297980066,7,0,7,2,7,0
6.0533969824354585,4.070108767459552,11.301894115201453,33.0129691658843,5,5,2,6,10,0
7.538376435810244,6.158242857847125,7.088506640971866,51.16671344345386,6,9,7,10,10,0
7.6853395315599276,3.131201937944268,6.751507288970148,30.059953732444164,10,8,0,10,10,0
9.87997616892824,4.893994258116952,5.741918697217722,81.02709977804503,4,1,7,4,4,0
6.294753180070167,7.637086184931173,11.433733459208039,44.834689033790845,7,9,9,7,2,0
8.634880676416607,3.2912983757219725,5.021252939427473,80.38589294016197,8,4,0,9,0,0
9.41199947091802,2.800987756792115,4.894414016568523,0.0,6,6,9,4,3,0
6.382852380433773,5.460889633126372,6.1007841440931685,2.6827473032418325,10,9,2,6,5,0
5.004202885084043,5.879422454464968,7.262679156648041,41.42421890314467,7,1,0,1,4,0
6.0471757037563085,8.40484661640013,15.085881377221861,53.567818491640594,3,1,10,1,9,0
7.866631948555852,7.0769097938928285,4.118193995108044,37.5857494717616,4,0,0,2,10,0
6.135774336360601,7.115276616027687,12.472214256058908,78.1274802458522,9,5,0,4,8,0
4.757025385340029,2.012865416271773,7.457346139601597,45.62093279864342,6,3,2,1,3,0
5.792964317878711,5.4185992519970325,8.730862681391427,0.0,5,6,1,7,9,0
3.901797559087205,7.042729125811213,7.156988592925975,18.17443448685197,6,5,8,4,8,0
8.379043203238941,3.412237698524364,2.9478310432737542,39.83128869373875,7,10,9,4,4,0
5.6165490296749985,11.50292837941094,6.434327636446245,92.99390140006699,10,8,2,1,1,0
5.108943887625736,0.026688228955492832,2.5670875972076193,46.83131079833055,5,10,8,5,7,0
5.969598865741913,7.448183788556751,2.7473171996961776,41.00097014068013,2,6,10,4,2,0
7.318419763434327,1.2216640935387968,7.010784218540041,38.43332899066757,3,10,7,4,5,0
8.556328199517662,5.2928747787092005,1.0346904752799908,100.97635702272413,3,9,3,4,6,0
10.526214348979883,8.81938833004758,4.126456995734635,0.0,7,6,8,6,0,0
7.502101278531418,6.075543040183826,6.11698321956129,78.55123236819128,6,3,3,2,5,0
